Theta,Alpha,Low_beta,High_beta,Gamma
16.31949072,2.422311652,5.573581331,3.25322218,2.477574134
16.57477946,6.218981453,3.841712031,1.195579572,1.148895207
10.24382511,4.462250933,11.74136077,7.049817456,4.629007075
17.28796447,2.889260037,11.32093264,13.10632367,17.06089194
15.15953935,1.985359551,5.442159187,3.409923114,2.305943911
13.38513396,3.249191102,4.24701152,5.997793379,2.47190307
18.22557829,6.766641727,3.602948137,1.033091022,1.280112392
7.519523186,6.505305446,15.74743041,7.073494087,4.325324137
9.459341202,3.135328056,8.614603307,13.82724112,14.48716442
10.82005326,2.856593154,4.312542861,6.257632811,2.395088685
13.38513396,3.249191102,4.24701152,5.997793379,2.47190307
18.22557829,6.766641727,3.602948137,1.033091022,1.280112392
7.519523186,6.505305446,15.74743041,7.073494087,4.325324137
9.459341202,3.135328056,8.614603307,13.82724112,14.48716442
10.82005326,2.856593154,4.312542861,6.257632811,2.395088685
13.38513396,3.249191102,4.24701152,5.997793379,2.47190307
18.22557829,6.766641727,3.602948137,1.033091022,1.280112392
7.519523186,6.505305446,15.74743041,7.073494087,4.325324137
9.459341202,3.135328056,8.614603307,13.82724112,14.48716442
10.82005326,2.856593154,4.312542861,6.257632811,2.395088685
13.38513396,3.249191102,4.24701152,5.997793379,2.47190307
18.22557829,6.766641727,3.602948137,1.033091022,1.280112392
7.519523186,6.505305446,15.74743041,7.073494087,4.325324137
9.459341202,3.135328056,8.614603307,13.82724112,14.48716442
10.82005326,2.856593154,4.312542861,6.257632811,2.395088685
6.651186706,1.965318336,2.905033156,4.099930508,2.140303643
9.857801272,2.0677513,3.575405317,1.233064663,0.7862422492
8.581598362,4.946564359,12.49324446,4.783975359,2.269604635
10.31240375,2.323645707,4.852031747,9.668511308,6.321196114
6.154781944,1.832001568,2.833420749,4.28002549,2.001665019
6.651186706,1.965318336,2.905033156,4.099930508,2.140303643
9.857801272,2.0677513,3.575405317,1.233064663,0.7862422492
8.581598362,4.946564359,12.49324446,4.783975359,2.269604635
10.31240375,2.323645707,4.852031747,9.668511308,6.321196114
6.154781944,1.832001568,2.833420749,4.28002549,2.001665019
6.651186706,1.965318336,2.905033156,4.099930508,2.140303643
9.857801272,2.0677513,3.575405317,1.233064663,0.7862422492
8.581598362,4.946564359,12.49324446,4.783975359,2.269604635
10.31240375,2.323645707,4.852031747,9.668511308,6.321196114
6.154781944,1.832001568,2.833420749,4.28002549,2.001665019
6.651186706,1.965318336,2.905033156,4.099930508,2.140303643
9.857801272,2.0677513,3.575405317,1.233064663,0.7862422492
8.581598362,4.946564359,12.49324446,4.783975359,2.269604635
10.31240375,2.323645707,4.852031747,9.668511308,6.321196114
6.154781944,1.832001568,2.833420749,4.28002549,2.001665019
2.804834731,0.7484455266,3.169234664,2.789733754,1.909683246
1.762633719,0.6550131482,1.956952903,1.172124382,0.6030471606
