Theta,Alpha,Low_beta,High_beta,Gamma
0.6590882924,0.3144655074,0.526455996,0.1617448515,0.08355407729
1.09834647,0.574444633,0.6786313054,0.3325429106,0.1967225934
2.35283077,0.7275220212,1.039891738,0.4810761007,0.2446257342
2.044916718,0.5732771368,0.4229638832,0.3215147413,0.1486915061
0.7451823286,0.4204583114,0.166961823,0.06960270261,0.0920262433
0.5128168204,0.3888843971,0.4703356929,0.1812826132,0.1109390261
0.4031974451,0.4024031856,0.8426473848,0.2910372552,0.1765690232
2.007754386,0.683040164,0.6693052818,0.3712649954,0.3824757029
1.443046039,0.7759727854,0.3061709393,0.1649578038,0.1839296937
0.7451823286,0.4204583114,0.166961823,0.06960270261,0.0920262433
0.5128168204,0.3888843971,0.4703356929,0.1812826132,0.1109390261
0.4031974451,0.4024031856,0.8426473848,0.2910372552,0.1765690232
2.007754386,0.683040164,0.6693052818,0.3712649954,0.3824757029
1.443046039,0.7759727854,0.3061709393,0.1649578038,0.1839296937
0.7451823286,0.4204583114,0.166961823,0.06960270261,0.0920262433
0.5128168204,0.3888843971,0.4703356929,0.1812826132,0.1109390261
0.4031974451,0.4024031856,0.8426473848,0.2910372552,0.1765690232
2.007754386,0.683040164,0.6693052818,0.3712649954,0.3824757029
1.443046039,0.7759727854,0.3061709393,0.1649578038,0.1839296937
0.7451823286,0.4204583114,0.166961823,0.06960270261,0.0920262433
0.5128168204,0.3888843971,0.4703356929,0.1812826132,0.1109390261
0.4031974451,0.4024031856,0.8426473848,0.2910372552,0.1765690232
2.007754386,0.683040164,0.6693052818,0.3712649954,0.3824757029
1.443046039,0.7759727854,0.3061709393,0.1649578038,0.1839296937
1.056925125,0.4773210492,0.3325244237,0.1898486427,0.1343536502
1.301587614,0.4329317156,0.3589448938,0.2545377792,0.1915758803
0.5969209802,0.4713231309,0.9609708654,0.2724502339,0.1866956772
1.171326295,1.321348557,1.691732343,0.2753334851,0.3424516295
1.849304877,1.707660847,0.5533237661,0.4657564277,0.6332030479
1.056925125,0.4773210492,0.3325244237,0.1898486427,0.1343536502
1.301587614,0.4329317156,0.3589448938,0.2545377792,0.1915758803
0.5969209802,0.4713231309,0.9609708654,0.2724502339,0.1866956772
1.171326295,1.321348557,1.691732343,0.2753334851,0.3424516295
1.849304877,1.707660847,0.5533237661,0.4657564277,0.6332030479
1.056925125,0.4773210492,0.3325244237,0.1898486427,0.1343536502
1.301587614,0.4329317156,0.3589448938,0.2545377792,0.1915758803
0.5969209802,0.4713231309,0.9609708654,0.2724502339,0.1866956772
1.171326295,1.321348557,1.691732343,0.2753334851,0.3424516295
1.849304877,1.707660847,0.5533237661,0.4657564277,0.6332030479
1.056925125,0.4773210492,0.3325244237,0.1898486427,0.1343536502
1.301587614,0.4329317156,0.3589448938,0.2545377792,0.1915758803
0.5969209802,0.4713231309,0.9609708654,0.2724502339,0.1866956772
1.171326295,1.321348557,1.691732343,0.2753334851,0.3424516295
1.849304877,1.707660847,0.5533237661,0.4657564277,0.6332030479
3.708511232,1.117991496,0.6168811071,0.4733464177,0.2855736714
10.29828025,3.625497263,1.507474134,0.9054593031,0.3969921077
8.685679143,2.244972691,1.162685878,0.3516135932,0.273983786
11.61911551,4.00674146,3.415511072,0.8157647153,0.4442908684
7.83057059,5.773056013,1.990523769,1.61354881,1.197163767
3.708511232,1.117991496,0.6168811071,0.4733464177,0.2855736714
10.29828025,3.625497263,1.507474134,0.9054593031,0.3969921077
8.685679143,2.244972691,1.162685878,0.3516135932,0.273983786
11.61911551,4.00674146,3.415511072,0.8157647153,0.4442908684
7.83057059,5.773056013,1.990523769,1.61354881,1.197163767
3.708511232,1.117991496,0.6168811071,0.4733464177,0.2855736714
10.29828025,3.625497263,1.507474134,0.9054593031,0.3969921077
8.685679143,2.244972691,1.162685878,0.3516135932,0.273983786
11.61911551,4.00674146,3.415511072,0.8157647153,0.4442908684
7.83057059,5.773056013,1.990523769,1.61354881,1.197163767
3.708511232,1.117991496,0.6168811071,0.4733464177,0.2855736714
10.29828025,3.625497263,1.507474134,0.9054593031,0.3969921077
8.685679143,2.244972691,1.162685878,0.3516135932,0.273983786
11.61911551,4.00674146,3.415511072,0.8157647153,0.4442908684
7.83057059,5.773056013,1.990523769,1.61354881,1.197163767
5.117899613,1.338870755,0.4576246032,0.5196243515,0.2368278699
22.13386484,7.825562798,3.021244179,1.070938739,0.3361786425
17.34453889,4.361443745,0.9106707263,0.3748633019,0.2897064897
23.35186826,6.841259538,3.038032233,0.9898025104,0.4314526427
12.90276535,9.244091131,2.387083655,2.076988831,0.9005512017
5.117899613,1.338870755,0.4576246032,0.5196243515,0.2368278699
22.13386484,7.825562798,3.021244179,1.070938739,0.3361786425
17.34453889,4.361443745,0.9106707263,0.3748633019,0.2897064897
23.35186826,6.841259538,3.038032233,0.9898025104,0.4314526427
12.90276535,9.244091131,2.387083655,2.076988831,0.9005512017
